project_id,mp_name,constituency,state,district,work_type,latitude,longitude,recommended_date,sanction_date,completion_date,status,allocated_amount,sanctioned_amount,expenditure_reported,unspent_balance,vendor_name,vendor_reg_no,vendor_pan,vendor_registration_date,contract_amount,has_photo,photo_urls,uc_text
MPLAD-UT-2024-1151,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Community Health Center Expansion,25.384597,81.787969,2023-05-11,2023-07-12,2024-04-25,Completed,6587342.0,6525926.44,6322538.89,203387.55,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2021-01-17,6422402.52,True,https://mplad-portal.gov.in/photos/geo_proof_151.jpg,"Karya 'Community Health Center Expansion' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 6,322,538.89 verified against Sanction Order 2023/MPLAD/151. Site inspection conducted by Junior Engineer PWD on 25-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2021-1152,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Anganwadi & Nutritious Meal Center,12.920156,77.600561,2023-12-20,2024-01-20,,Stalled,6343751.28,6189077.57,1513988.68,4675088.89,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2018-05-23,6022902.04,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 1,513,988.68 verified against Sanction Order 2023/MPLAD/152. Site inspection conducted by Junior Engineer PWD on 22-Sep-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1153,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Public Sanitation Complex & Toilets,18.480002,73.832086,2022-07-19,2022-08-27,,Sanctioned,5858429.5,5291460.84,873352.55,4418108.29,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2021-07-20,5189579.9,False,,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Pune successfully completed. Total expenditure Rs 873,352.55 verified against Sanction Order 2022/MPLAD/153. Site inspection conducted by Junior Engineer PWD on 22-Jun-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2023-1154,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Deep Borewell & Drinking Water Supply,26.848543,75.712672,2021-04-10,2021-05-26,2022-01-30,Completed,3572739.68,3408307.84,3469896.45,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2017-03-18,3370145.63,True,https://mplad-portal.gov.in/photos/geo_proof_154.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 3,469,896.45 verified against Sanction Order 2021/MPLAD/154. Site inspection conducted by Junior Engineer PWD on 30-Jan-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2024-1155,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Model Digital Library & Smart Class,26.924796,75.830906,2022-10-19,2022-12-03,,Sanctioned,7399868.93,7045600.99,728445.05,6317155.94,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2020-01-06,6790252.18,False,,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 728,445.05 verified against Sanction Order 2022/MPLAD/155. Site inspection conducted by Junior Engineer PWD on 19-Apr-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2021-1156,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Public Sanitation Complex & Toilets,12.970899,77.670166,2023-02-20,2023-05-13,,Ongoing,3357814.24,3122729.8,1166500.69,1956229.11,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2019-08-13,3050583.54,False,,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 1,166,500.69 verified against Sanction Order 2023/MPLAD/156. Site inspection conducted by Junior Engineer PWD on 01-Oct-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2022-1157,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Deep Borewell & Drinking Water Supply,21.308607,81.572696,2023-08-07,2023-08-29,2024-03-19,Completed,3415555.07,3255021.19,3158980.09,96041.1,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2021-11-22,3133770.94,True,https://mplad-portal.gov.in/photos/geo_proof_157.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 3,158,980.09 verified against Sanction Order 2023/MPLAD/157. Site inspection conducted by Junior Engineer PWD on 19-Mar-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1158,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Drainage Canal Paving,25.252394,83.009834,2022-01-26,2022-02-16,2022-06-24,Completed,4734786.12,4280032.43,3978127.34,301905.09,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2018-10-26,4238227.35,True,https://mplad-portal.gov.in/photos/geo_proof_158.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 3,978,127.34 verified against Sanction Order 2022/MPLAD/158. Site inspection conducted by Junior Engineer PWD on 24-Jun-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2024-1159,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Deep Borewell & Drinking Water Supply,22.16351,88.255439,2022-03-10,2022-04-18,2022-12-23,Completed,7497004.05,7106350.82,6761956.55,344394.27,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2018-09-07,6965787.75,True,https://mplad-portal.gov.in/photos/geo_proof_159.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 6,761,956.55 verified against Sanction Order 2022/MPLAD/159. Site inspection conducted by Junior Engineer PWD on 23-Dec-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2021-1160,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Anganwadi & Nutritious Meal Center,18.501306,73.862084,2023-01-06,2023-03-01,2023-07-05,Completed,6679683.67,6322991.28,6477058.3,0.0,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2018-08-09,6235232.45,True,https://mplad-portal.gov.in/photos/geo_proof_160.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Pune successfully completed. Total expenditure Rs 6,477,058.30 verified against Sanction Order 2023/MPLAD/160. Site inspection conducted by Junior Engineer PWD on 05-Jul-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2022-1161,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Deep Borewell & Drinking Water Supply,25.287668,82.901214,2022-03-30,2023-03-25,2023-03-29,Completed,7043307.75,6746885.16,6506171.81,240713.35,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2017-03-01,6460956.02,True,https://mplad-portal.gov.in/photos/geo_proof_161.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-TA-2023-1162,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Deep Borewell & Drinking Water Supply,11.672403,78.216954,2022-11-23,2023-02-23,2023-02-28,Completed,7265557.87,7005228.9,6956412.66,48816.24,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2018-02-15,6713893.21,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-BI-2024-1163,Shri Arvind Singh,Patna Sahib (BR-30),Bihar,Patna,Solar High-Mast Street Lighting,25.601547,85.087048,2021-05-01,2023-03-25,2023-04-04,Completed,1020312.88,1001742.77,980361.83,21380.94,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2018-12-20,951975.38,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-CH-2021-1164,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Deep Borewell & Drinking Water Supply,21.284547,81.551063,2023-11-02,2023-02-19,2023-02-24,Completed,4964100.14,4931289.29,4866251.54,65037.75,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2017-01-18,4847280.92,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-MA-2022-1165,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Public Sanitation Complex & Toilets,18.443076,73.892251,2022-08-11,2023-03-24,2023-03-30,Completed,5218230.66,5117084.49,4929244.3,187840.19,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-09-16,4888610.87,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-MA-2023-1166,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Solar High-Mast Street Lighting,18.471109,73.860933,2022-12-27,2023-03-20,2023-03-29,Completed,3111361.08,2926554.76,2909519.9,17034.86,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2021-04-06,2925125.58,True,https://mplad-portal.gov.in/photos/geo_proof_166.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-KA-2024-1167,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Road Construction & Culverts,12.956445,77.574947,2023-09-02,2023-02-15,2023-02-18,Completed,1699685.03,1614676.71,1608220.23,6456.48,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2021-10-12,1597268.58,True,https://mplad-portal.gov.in/photos/geo_proof_167.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-UT-2021-1168,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Community Hall & Cyclone Shelter,25.274363,83.038104,2023-09-01,2023-02-16,2023-02-26,Completed,5291001.2,4910246.48,4751804.52,158441.96,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-11-01,4826308.09,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-UT-2022-1169,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Anganwadi & Nutritious Meal Center,25.391435,82.987826,2023-03-27,2023-02-15,2023-02-24,Completed,2183305.36,2147204.53,2113068.61,34135.92,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-11-04,2136095.51,True,https://mplad-portal.gov.in/photos/geo_proof_169.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-JH-2023-1170,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,School Classroom & Lab Building,23.383373,85.284938,2021-07-20,2023-03-19,2023-03-23,Completed,2884149.23,2817527.01,2810097.98,7429.03,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2017-01-26,2732536.74,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-UT-2024-1171,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Community Health Center Expansion,25.434297,81.82323,2023-02-08,2023-02-24,2023-02-28,Completed,5124703.35,4656148.71,4472465.88,183682.83,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2021-06-17,4609134.45,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-UT-2021-1172,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Community Health Center Expansion,25.4166,81.891722,2021-11-12,2023-03-29,2023-04-08,Completed,1140643.0,1134136.8,1094013.29,40123.51,National Highway Contractors,REG-MH-11209,CDEFG3456H,2020-01-25,1120603.51,True,https://mplad-portal.gov.in/photos/geo_proof_172.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-BI-2022-1173,Shri Arvind Singh,Patna Sahib (BR-30),Bihar,Patna,Public Sanitation Complex & Toilets,25.603218,85.139591,2021-07-31,2023-02-18,2023-02-25,Completed,1151449.82,1105166.58,1073371.51,31795.07,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2016-05-30,1071195.85,True,https://mplad-portal.gov.in/photos/geo_proof_173.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-JH-2023-1174,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,School Classroom & Lab Building,23.408282,85.374433,2022-05-13,2023-03-27,2023-04-01,Completed,3165124.16,2892556.35,2825509.89,67046.46,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2016-09-01,2819247.97,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-MA-2024-1175,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Public Sanitation Complex & Toilets,22.717077,75.790007,2022-05-31,2023-02-24,2023-03-02,Completed,4656644.79,4282040.17,4276957.78,5082.39,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2017-11-13,4133166.05,True,https://mplad-portal.gov.in/photos/geo_proof_175.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-CH-2021-1176,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Model Digital Library & Smart Class,21.300052,81.602327,2022-11-17,2023-03-21,2023-03-30,Completed,5057258.01,4852132.04,4692178.72,159953.32,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2019-10-22,4755868.47,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-WE-2022-1177,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Anganwadi & Nutritious Meal Center,22.269332,88.264996,2022-08-20,2023-02-15,2023-02-22,Completed,2781203.66,2581040.47,2576056.48,4983.99,National Highway Contractors,REG-MH-11209,CDEFG3456H,2019-07-29,2499094.44,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-TA-2023-1178,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Community Hall & Cyclone Shelter,11.693374,78.154016,2023-08-04,2023-02-24,2023-03-06,Completed,6318972.66,5730776.57,5704333.63,26442.94,National Highway Contractors,REG-MH-11209,CDEFG3456H,2017-03-03,5672049.18,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-BI-2024-1179,Shri Arvind Singh,Patna Sahib (BR-30),Bihar,Patna,Community Health Center Expansion,25.554529,85.082263,2023-05-17,2023-03-29,2023-04-02,Completed,4685536.98,4489795.87,4312011.13,177784.74,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2017-11-11,4472621.45,True,https://mplad-portal.gov.in/photos/geo_proof_179.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-MA-2021-1180,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Road Construction & Culverts,18.552661,73.906668,2021-06-24,2023-02-28,2023-03-08,Completed,5152857.21,4723283.34,4713844.18,9439.16,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2016-03-06,4620131.62,True,https://mplad-portal.gov.in/photos/geo_proof_180.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-JH-2022-1181,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Anganwadi & Nutritious Meal Center,23.281051,85.245377,2022-03-31,2023-03-21,2023-03-30,Completed,4563628.07,4369781.3,4315725.68,54055.62,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2015-10-25,4236750.77,True,https://mplad-portal.gov.in/photos/geo_proof_181.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-BI-2023-1182,Shri Arvind Singh,Patna Sahib (BR-30),Bihar,Patna,Anganwadi & Nutritious Meal Center,25.591343,85.104869,2021-06-25,2023-03-17,2023-03-21,Completed,1491726.24,1389079.12,1363690.92,25388.2,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2015-03-31,1333992.92,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-OD-2024-1183,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Drainage Canal Paving,19.803607,85.862682,2022-10-16,2023-02-20,2023-02-26,Completed,5475452.93,4940274.01,4833397.92,106876.09,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2019-03-27,4720274.39,True,https://mplad-portal.gov.in/photos/geo_proof_183.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-MA-2021-1184,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Solar High-Mast Street Lighting,18.466022,73.866276,2023-08-05,2023-03-16,2023-03-19,Completed,1791162.43,1726766.36,1674777.95,51988.41,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2020-07-23,1642948.45,True,https://mplad-portal.gov.in/photos/geo_proof_184.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-WE-2022-1185,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Model Digital Library & Smart Class,22.177214,88.222758,2022-02-26,2023-03-24,2023-04-02,Completed,6072056.36,5815419.63,5735045.99,80373.64,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2017-03-26,5680760.39,False,,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-OD-2023-1186,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Deep Borewell & Drinking Water Supply,19.751733,85.858512,2023-09-30,2023-02-23,2023-02-26,Completed,3220474.83,3024845.16,2972330.79,52514.37,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2020-12-28,2926837.9,True,https://mplad-portal.gov.in/photos/geo_proof_186.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
MPLAD-CH-2024-1187,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Community Health Center Expansion,21.265827,81.657138,2022-10-04,2023-03-20,2023-03-30,Completed,1781311.63,1726703.12,1720284.53,6418.59,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2017-08-20,1676476.7,True,https://mplad-portal.gov.in/photos/geo_proof_187.jpg,"Work completed as per norms, funds utilized properly as sanctioned before fiscal year ending March 31."
